Headline,Body ID,Stance 
"Accused Boston Marathon Bomber Severely Injured In Prison, May Never Walk Or Talk Again",220,agree
Elderly Woman Arrested for Kidnapping Neighbor’s Cats & Making Fur Coats,568,unrelated
"Therefore, the ""feminist blogger"" who aborted a boy probably fake",698,unrelated
Pure Evil: Islamic State Beheads American Journalist James Wright Foley,1040,unrelated
"Sick Kansas City man said not to have Ebola, U.S. plans new steps to fight virus",2070,unrelated
Lebanon detains wife and son of Al-Baghdadi,720,agree
"BREAKING NEWS: Female American aid worker, 26, held hostage by ISIS for 18 months has been 'killed in Jordanian air strike'",532,unrelated
Fake-News: 'McDonald's Will Stop Serving Overweight Customers',568,unrelated
"ISIS Claims It Kidnapped Gill Rosenberg, The First Western Woman To Fall Into The Group's Hands",2067,unrelated
Boko Haram Denies Nigeria Cease-Fire Claim,2088,unrelated
"At CBS Detroit, Fan Site 'Scuttlebutt' Is Enough to Publish Batmobile Rumor",702,unrelated
Boko Haram denies it has agreed ceasefire,1588,discuss
WHO says reports of suspected Ebola cases in Iraq are untrue,950,unrelated
Ottawa shooting: Slain soldier named as Nathan Cirillo while suspect identified as Michael Zehaf-Bibeau,1751,unrelated
New Audio Allegedly Captures Moment Michael Brown Was Shot,359,unrelated
Photo gallery: Amazing £300 operation by North Walsham vet on constipated goldfish,2045,unrelated
Priest' claim of seeing God as a woman dismissed as hoax,1407,disagree
Ottawa shooting: Slain soldier named as Nathan Cirillo while suspect identified as Michael Zehaf-Bibeau,2002,unrelated
Meteorite leaves crater in Nicaraguan capital Managua,731,unrelated
Has this Argentine woman fallen victim to a cruel online hoax? Adult video claiming to show teacher having sex with pupil isn't all it seems,1153,unrelated
"ISIS Claims Female American Hostage, Kayla Mueller, Killed in Airstrike",959,unrelated
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,2132,unrelated
CNN Plays Alleged Audiotape of Michael Brown ShootingMilitarization Of Police,1210,unrelated
Soldier shot near Canadian parliament building,1385,unrelated
Does ISIS have an airforce? Terrorist 'fighter pilots' are being trained on captured MiGs by Saddam Hussein's ex-air force officers,777,unrelated
"Cloistered nun gives birth to a baby  The convent: ""There is a sister"" [Google Translate]",706,discuss
Married TV actor wakes up to find his testicles have been stolen after kissing young woman in sauna,2044,agree
BREAKING: ISIS Beheads American Journalist James Wright Foley,1905,unrelated
Is Kim Jong-un Opening North Korean Restaurant in Scotland?,860,unrelated
IS militant 'Jihadi John' named as Mohammed Emwazi from London,1543,unrelated
The Image That Everyone Is Sharing By 'Banksy' Isn't By Banksy — But It's Awesome,740,unrelated
ISIS executioner 'Jihadi John' identified as Mohammed Emwazi,2202,discuss
ADVISORY-Islamist rebel leader killed in U.S. strike - Somali government,1936,unrelated
Kidnapped Nigerian schoolgirls: Government claims ceasefire deal with Boko Haram that will bring missing girls home,381,unrelated
The famous “Dog whisperer” Cesar Millan died of a heart attack this morning.,2096,unrelated
WHO: Isis does not have Ebola – but contingency plan being developed for Iraq,2180,agree
Weaponized Ebola? ISIS Militants Said To Contract Deadly Virus,2078,unrelated
Kim Jong-Un 'in hospital with two fractured ankles' after ballooning to around 20 stone and going on numerous 'meet the people' walkabout PR stunts,1256,unrelated
Unconfirmed reports claim Canadian-Israeli Gill Rosenberg captured by ISIS,1240,unrelated
"Meteorite Strikes Nicaraguan Capital, Creates 16-Foot-Deep Crater",269,unrelated
Nigerians doubtful of girls' release after Boko Haram 'truce' breached,2144,discuss
Nigeria announces truce with Boko Haram; fate of schoolgirls unclear,1630,discuss
"Boko Haram claims to have German hostage, denies ceasefire",2045,unrelated
Journalist James Wright Foley reportedly beheaded by ISIS,1120,unrelated
"Ann Arbor pizza delivery driver surprised with $2,000 tip",1385,unrelated
Isis video claims to show beheading of British hostage David Haines,1360,unrelated
ISIS Beheading of U.S. Journalist James Foley Posted to YouTube,1982,unrelated
NASA Confirms Earth Will Experience 6 Days of Total Darkness in December 2014!,487,unrelated
Kim Jong-un: obese leader 'fractured both ankles',1097,unrelated
Nasty iOS 8 Bug Could Erase Your iCloud Drive Documents,1224,unrelated
Spider burrowed through tourist's stomach and up into his chest,1375,unrelated
"L. Jinny? Abdel-Majed Abdel Bary, UK Rapper, Suspected in James Foley Killing: Reports",2078,unrelated
Video: Marine survives Taliban sniper headshot thanks to helmet,2015,unrelated
Met police denies reports of Banksy arrest,1898,unrelated
"Islamic State Militants Have Been Flying 3 Captured Warplanes Over Syrian Airport, Witnesses Say",1606,discuss
Is Durex Planning To Release A Pumpkin Spice Condom?,1708,discuss
Former PGA Tour player: Tiger Woods suspended for drug test failure,922,unrelated
ISIS executioner 'Jihadi John' named by media,1308,unrelated
"This boy nearly died, now he has a superpower like Marvel’s Magneto",887,agree
An audio recording of the Michael Brown shooting has reportedly surfaced,1808,unrelated
Update: Did Boston.com Make Up This Story About The Web Sheriff Ben Edelman Sending Racist Emails?,45,unrelated
"Soon Marijuana May Lead to Ticket, Not Arrest, in New York",2163,discuss
Nationwide turkey recall? Ebola-infected birds? USDA debunks the hoax,1435,unrelated
"Woman detained in Lebanon is not Isis leader’s wife, says Iraq",205,unrelated
Star Wars VII for a New SUMMER Release Date!?,1991,unrelated
"Spider burrowed into appendix scar, crawled through WA man's body",498,unrelated
This Powerful Cartoon About The Charlie Hebdo Attack Is Not By Banksy,1867,unrelated
ISIS Beheads American Journalist,826,unrelated
Nicaragua meteorite: Experts attempt to understand whether mysterious meteorite fell from passing Pitbull asteroid,1627,unrelated
Watch NAKED airport worker walk through scanner in bizarre protest against 'rough' guards,1385,unrelated
ISIS fighters ‘have contracted Ebola’,1615,discuss
Dog found abandoned outside railway station with suitcase of his belongings,1642,agree
"Boko Haram claims to have German hostage, denies ceasefire",821,unrelated
Senior Western Intelligence Official Confirms London Rapper Abdel Majed Abdel Bary Is A Suspect In The Foley Killing,626,unrelated
"Jihadi John named as Mohammed Emwazi, from west London",126,unrelated
"Reports: Jihadists Steal Commercial Jets, Raise 9/11 Fears",299,unrelated
Boko Haram ceasefire ignored as violence flares in Borno state,1761,discuss
"Boko Haram leader denies ceasefire deal, says 200 abducted girls married off ",2078,unrelated
‘Feminist’ says she aborted baby because it was a boy,614,unrelated
SEE IT: NBC meteorologist Mike Seidel appears to relieve himself during broadcast; network says he was looking for phone,40,unrelated
Report: Missing Libyan jetliners raise fears of suicide airliner attacks on 9/11,2208,discuss
Video: Marine survives Taliban sniper headshot thanks to helmet,860,unrelated
Missing Libyan jetliners raise fears of terror attacks on 9/11,1083,unrelated
"ISIS Video Shows Execution of David Cawthorne Haines, British Aid Worker",1301,unrelated
ISIS Beheads Kidnapped Photojournalist James Wright Foley in Horrific Video Message to the U.S.,879,unrelated
‘Evil straight from the pits of hell': American journalist James Foley reportedly beheaded by ISIS,513,unrelated
Magic Mushrooms Found in Queen Elizabeth's Garden at Buckingham Palace,1223,agree
Report: ISIS Leader Abu Bakr Al-Baghdadi Assassinated In U.S. Airstrike,1473,discuss
‘Star Wars: The Force Awakens’ May Get An Early Release Date—Report,1169,unrelated
Chinese 'mistress' is stripped naked and beaten senseless in backlash against booming country's 'concubine culture',1131,unrelated
Chugging eggnog at office party lands man in hospital,220,unrelated
"ISIS Unleash ""Scorpion"" Bombs In Iraq",1474,agree
Canadian-Israeli Woman Says She Hasn’t Been Captured By ISIS,1319,unrelated
Report: Nigerian Woman Quarantined in KC with Ebola-Like Symptoms (Video),1095,unrelated
IRAQI HEALTH OFFICIAL: EBOLA HAS KILLED 5 ISIS FIGHTERS,1291,unrelated
Nasa questions whether crater in Nicaragua caused by meteorite,373,unrelated
Lynch mob chop man's penis off after catching him allegedly trying to rape teenager,1848,unrelated
Michael Phelps' self-proclaimed girlfriend says she was born a BOY and reveals 'amazing' sex with Olympian,1029,agree
FBI Probing Alleged Audio of Michael Brown Shooting,126,unrelated
"""Categorically False"": DHS Debunks Right-Wing Fiction That ISIS Attempted To Cross The U.S.- Mexico Border",226,unrelated
Breaking: Soldier shot at National War Memorial in Ottawa,2044,unrelated
Angry mob chops off man's genitals with butcher’s knife for alleged rape attempt,1680,unrelated
Apple Watch Smartwatch to Ship 15 Million Units Worldwide in 2015,406,discuss
Luke Somers' sister says he was killed in failed Yemen rescue attempt,634,unrelated
"Hostage David Haines' Murder 'Evil', PM Says",1645,unrelated
Macaulay Culkin Hasn’t Died Despite What Everyone Is Saying On Facebook,1805,agree
UPDATE: Internet report of Ebola outbreak in Purdon not true,2248,unrelated
"UPDATE: Soldier, gunman who died in Ottawa rampage identified",601,unrelated
ISIS Getting Ebola,936,discuss
Obama: murder of James Foley 'shocks the conscience of the entire world',7,unrelated
Lynch mob use butcher's meat cleaver to castrate rapist they caught attacking teenage girl in alleyway in Indian city,2196,unrelated
Boko Haram 'to release abducted schoolgirls' as part of ceasefire agreement,1821,discuss
Dylan Thomas Finds Tropical Spider Burrowed Under Skin,1602,discuss
Speeding Up ‘Seinfeld’ For Younger Viewers,242,unrelated
"Sorry, Fido. Pope Francis did NOT say our pets are going to heaven",227,unrelated
Woman Stays In KFC For A Week To Get Over Her Break-Up,817,unrelated
Catholic Priest Claims God Is Female After Clinically Dead Experience,398,unrelated
ISIS fighters 'have contracted Ebola': World Health Organisation investigating reports militants showed up at Iraqi hospital with lethal disease,225,unrelated
Watch: US marine survives Taliban sniper headshot in Afghanistan,2046,agree
"Texas Turkey Farm Contaminated With Ebola, Over 250,000 Holiday Turkeys Infected",2171,unrelated
Sugarhill Gang Rapper Big Bank Hank Dies at 57,2080,agree
Utah Man Hospitalized After Winning Eggnog Chugging Contest,667,agree
Anna Wintour 'refuses to work at new World Trade Center Vogue office due to rat infestation',43,unrelated
"In New York City, Marijuana May Mean Ticket, Not Arrest",1920,discuss
REPORT: JETLINERS STOLEN FROM LIBYA COULD BE USED TO ATTACK U.S. ON 9/11,1197,discuss
Spider burrowed through tourist's stomach and up into his chest,730,unrelated
Seven teenage girls get pregnant on school trip,612,unrelated
"Gill Rosenberg, Canadian citizen, reportedly captured by ISIS in Syria",80,unrelated
Ottawa Shooting: Soldier Shot at Canada's National War Memorial,595,unrelated
New Audio Recording From Ferguson May Capture Michael Brown Shooting,472,unrelated
Somalia Shebab chief Ahmed Abdi Godane likely dead in US strike: Source,1024,unrelated
"Macaulay Culkin Dead? Hoax Goes Viral, Claims Actor Found Dead in Apartment",1752,agree
"Nigeria claims deal with Boko Haram on ceasefire, kidnapped girls",1603,unrelated
"Comcast Is Threatening To Cut Off Customers Who Use Tor, The Web Browser For Criminals",1314,unrelated
Ottawa investigates reports that Isis has captured Canadian-Israeli woman,1628,unrelated
Has Kim Yo-Jong Taken Over For Kim Jong Un? Sister Assumes North Korea State Duties While Brother Undergoes Medical Treatment,706,unrelated
"Wife, child of Islamic State head Abu Bakr al-Baghdadi held in Lebanon, officials say",2042,unrelated
Macaulay Culkin Victim of Another Online Death Hoax,722,unrelated
Mohammed Emwazi: Man identified as Isis killer 'Jihadi John' was 'stopped by MI5' while on safari holiday in Africa in 2010,1256,unrelated
"11 Tripoli Planes Still Missing, Sparks 9/11 Concerns",1372,disagree
"IS Beheads Briton David Cawthorne Haines, Threatens to Execute Another Briton, Alan Henning",1011,unrelated
Pants on Fire: Duncan Hunter makes unconfirmed claim Border Patrol caught at least 10 ISIS fighters,1820,unrelated
Missing Libyan aircraft spark fears of 9/11-style attack in North Africa,388,unrelated
Report: Secret Service Lied About White House Fence Jumper,1488,discuss
ISIS supporters mourn death of ‘youngest fighter’,847,unrelated
Video Purports to Show Beheading of American Journalist,1347,unrelated
India Rape Crisis Sees Mob Castrate Alleged Sex Attacker in Shocking Scenes,1959,agree
Best Christmas present ever? Heartwarming moment app developer reveals to his parents he had paid off their mortgage,651,unrelated
Obama administration DENIES congressman's claim that 'at least ten ISIS fighters have been caught coming across the Mexican border in Texas',2266,discuss
